"","Counterparty.country","X1977.Q4","X1978.Q4","X1979.Q4","X1980.Q4","X1981.Q4","X1982.Q4","X1983.Q4","X1984.Q4","X1985.Q4","X1986.Q4","X1987.Q4","X1988.Q4","X1989.Q4","X1990.Q4","X1991.Q4","X1992.Q4","X1993.Q4","X1994.Q4","X1995.Q4","X1996.Q4","X1997.Q4","X1998.Q4","X1999.Q4","X2000.Q4","X2001.Q4","X2002.Q4","X2003.Q4","X2004.Q4","X2005.Q4","X2006.Q4","X2007.Q4","X2008.Q4","X2009.Q4","X2010.Q4","X2011.Q4","X2012.Q4","X2013.Q4","X2014.Q4","X2015.Q4","X2016.Q4","X2017.Q4","X2018.Q4"
"195","Chad",1.85233342647552,1.85233342647552,1.85233342647552,1.85233342647552,1.87165176868439,1.97172164916992,2.28086233139038,2.32759499549866,2.83484244346619,2.71913385391235,2.65417885780334,3.06510829925537,3.21483087539673,3.08049988746643,3.34342479705811,3.6109471321106,3.04367303848267,3.35220670700073,3.39365839958191,3.46881008148193,3.66491556167603,3.91968512535095,3.89291954040527,3.85867404937744,4.30852365493774,4.67436933517456,5.36251401901245,7.16589403152466,8.40792465209961,8.46243095397949,8.73927974700928,9.00606250762939,9.385910987854,10.6577119827271,10.6665439605713,11.6140079498291,12.2760066986084,13.1230497360229,13.486252784729,12.642617225647,12.2691831588745,12.2691831588745
"196","Congo Democratic Republic",22.2602672576904,22.2602672576904,22.2602672576904,22.2602672576904,22.7835006713867,22.6792240142822,22.9993877410889,24.2737998962402,24.3873653411865,25.5377674102783,26.2210655212402,26.3444061279297,26.0108737945557,24.3023986816406,22.255880355835,19.9190120697021,17.2361087799072,16.5639019012451,16.6798496246338,16.5091857910156,15.5818567276001,15.3287830352783,14.674222946167,13.6600980758667,13.3732118606567,13.7674226760864,14.5353450775146,15.5147914886475,16.466646194458,17.3428344726562,18.4284038543701,19.5757389068604,20.1346378326416,21.5658054351807,23.0483837127686,24.6817989349365,26.7752990722656,29.3109970092773,31.3381996154785,32.0901222229004,33.2777290344238,33.2777290344238
"197","Djibouti",0.574039578437805,0.574039578437805,0.574039578437805,0.574039578437805,0.59068363904953,0.600663900375366,0.608107507228851,0.611517369747162,0.61029064655304,0.603034198284149,0.606017887592316,0.613284707069397,0.597339332103729,0.638607859611511,0.61851292848587,0.654775321483612,0.686460673809052,0.66982764005661,0.707348346710205,0.671337604522705,0.702244400978088,0.70094358921051,0.716217219829559,0.725509643554688,0.740019857883453,0.759260356426239,0.783556699752808,0.807063400745392,0.832647323608398,0.938393533229828,0.985313236713409,1.03852009773254,1.0904461145401,1.12861180305481,1.17939937114716,1.23601067066193,1.29781115055084,1.41358351707458,1.55047202110291,1.68570828437805,1.75465822219849,1.75465822219849
"198","Equatorial Guinea",0.16482375562191,0.16482375562191,0.16482375562191,0.16482375562191,0.174333125352859,0.178171381354332,0.187087774276733,0.188979938626289,0.213368132710457,0.208395466208458,0.217641413211823,0.223420366644859,0.220674127340317,0.216793447732925,0.214577302336693,0.289132863283157,0.321033507585526,0.374546051025391,0.440040171146393,0.73301887512207,1.83234894275665,2.26798057556152,2.85003542900085,3.36913442611694,5.50448799133301,6.5758171081543,7.49348878860474,10.3409185409546,12.0728883743286,13.0030946731567,14.9902420043945,17.6583709716797,17.8955860137939,16.2985534667969,17.3618583679199,18.8051261901855,18.0278759002686,18.1027011871338,16.4573364257812,15.0459747314453,14.5614595413208,14.5614595413208
"199","Eritrea",0.774872779846191,0.774872779846191,0.774872779846191,0.774872779846191,0.790686666965485,0.806823015213013,0.823288857936859,0.840090990066528,0.857235431671143,0.874729990959167,0.892581164836884,0.910797417163849,0.929385244846344,0.948352038860321,1.05968856811523,1.17943346500397,1.33812344074249,1.6220920085907,1.66845762729645,1.82293748855591,1.96710789203644,2.00197649002075,2.00224637985229,1.93933618068695,2.10913348197937,2.17252206802368,2.11483025550842,2.14553189277649,2.20076751708984,2.17943716049194,2.21053385734558,1.99427676200867,2.07158493995667,2.11703944206238,2.30079412460327,2.46231007575989,2.53741049766541,2.66402721405029,2.79110097885132,2.88181185722351,2.96365523338318,2.96365523338318
"200","Ethiopia",7.36051654815674,7.36051654815674,7.36051654815674,7.36051654815674,7.36051654815674,7.42793989181519,8.03963088989258,7.81066131591797,6.94021320343018,7.61075019836426,8.66554927825928,8.70919513702393,8.67775058746338,8.91434574127197,8.27808570861816,7.56017017364502,8.55379104614258,8.8266544342041,9.36750888824463,10.5315322875977,10.8615808486938,10.48597240448,11.0272731781006,11.6969833374023,12.6679859161377,12.8598709106445,12.5819225311279,14.2896175384521,15.9784736633301,17.7096977233887,19.7385501861572,21.868049621582,23.7929954528809,26.7791442871094,29.7725963592529,32.3472747802734,35.7703475952148,39.4394874572754,43.5382232666016,46.8304786682129,51.6286430358887,51.6286430358887
"201","Gabon",8.85186195373535,8.85186195373535,8.85186195373535,8.85186195373535,9.30289363861084,9.01473426818848,9.52030277252197,10.2351732254028,9.99639129638672,9.91606044769287,8.21584892272949,9.27120304107666,10.063455581665,10.5859746932983,11.23304271698,10.8859262466431,11.3155450820923,11.7356634140015,12.3193769454956,12.7659597396851,13.4985179901123,13.9679737091064,12.7202672958374,12.480749130249,12.747241973877,12.7154970169067,13.0012559890747,13.0909051895142,13.4412460327148,13.0640048980713,13.8489055633545,13.3907251358032,13.4081773757935,14.3586416244507,15.3769578933716,16.1846122741699,17.0972518920898,17.8348255157471,18.5266857147217,18.912483215332,19.1214122772217,19.1214122772217
"202","Kenya",14.6102848052979,14.6102848052979,14.6102848052979,14.6102848052979,15.1616106033325,15.3900165557861,15.5914793014526,15.8651437759399,16.5474338531494,17.7351341247559,18.7880878448486,19.9535465240479,20.8894367218018,21.7651329040527,22.0781917572021,21.9016780853271,21.9790325164795,22.5576934814453,23.5516338348389,24.528284072876,24.6447677612305,25.4556331634521,26.0424842834473,26.1986598968506,27.1889457702637,27.3376312255859,28.1393013000488,29.5756149291992,31.3225479125977,33.3498992919922,35.6346092224121,35.7173843383789,36.8985366821289,40.000114440918,42.4434242248535,44.3802070617676,46.9891815185547,49.5064468383789,52.337474822998,55.4092674255371,58.1162528991699,58.1162528991699
"203","Lesotho",0.732695996761322,0.732695996761322,0.732695996761322,0.732695996761322,0.737785577774048,0.770670175552368,0.785976946353912,0.829479992389679,0.851131498813629,0.891005754470825,0.897507607936859,0.974710524082184,1.03119742870331,1.09353804588318,1.16972053050995,1.25109052658081,1.29500102996826,1.37244045734406,1.41760659217834,1.496950507164,1.55239176750183,1.57626223564148,1.58376562595367,1.64514517784119,1.70373845100403,1.71607065200806,1.79431974887848,1.82468628883362,1.88793218135834,1.96779346466064,2.06289625167847,2.20192575454712,2.24936199188232,2.38594436645508,2.55060625076294,2.70359349250793,2.75342178344727,2.8393759727478,2.91083121299744,2.98060846328735,3.14725041389465,3.14725041389465
"204","Madagascar",5.41921520233154,5.41921520233154,5.41921520233154,5.41921520233154,4.89361715316772,4.8050332069397,4.84838008880615,4.93102931976318,4.9880256652832,5.08574676513672,5.14566135406494,5.3207893371582,5.53781890869141,5.71115446090698,5.35080718994141,5.41427564620972,5.52778959274292,5.52383089065552,5.61841058731079,5.73914527893066,5.95112037658691,6.18513870239258,6.47331142425537,6.78144550323486,7.18954038619995,6.27835369110107,6.89268350601196,7.25503206253052,7.58897399902344,7.97013854980469,8.46752166748047,9.07112979888916,8.70702743530273,8.72993659973145,8.85690402984619,9.12504768371582,9.33083629608154,9.64023208618164,9.94068145751953,10.356201171875,10.7881364822388,10.7881364822388
"205","Malawi",2.5094165802002,2.5094165802002,2.5094165802002,2.5094165802002,2.37666535377502,2.43616414070129,2.52675771713257,2.66219973564148,2.78388833999634,2.77790856361389,2.8230562210083,2.912752866745,2.95192050933838,3.11995244026184,3.39233160018921,3.14357256889343,3.44824242591858,3.0951361656189,3.61291575431824,3.8772611618042,4.0243034362793,4.18105983734131,4.30825996398926,4.37616109848022,4.15844869613647,4.22914266586304,4.47044229507446,4.7127628326416,4.8668098449707,5.09555006027222,5.58472299575806,6.01138114929199,6.51201581954956,6.95965576171875,7.29748153686523,7.43509721755981,7.82172203063965,8.2675609588623,8.49905204772949,8.71017169952393,9.05858135223389,9.05858135223389
"206","Mauritania",1.75243186950684,1.75243186950684,1.75243186950684,1.75243186950684,1.8128958940506,1.77047550678253,1.83660876750946,1.77734386920929,1.83057105541229,1.93516206741333,1.97193765640259,2.00586271286011,2.10169458389282,2.06446719169617,2.10138177871704,2.14076447486877,2.26650524139404,2.19713354110718,2.41288781166077,2.55328965187073,2.45001673698425,2.51807355880737,2.71228814125061,2.70061421394348,2.75486397743225,2.77318406105042,2.93897199630737,3.10788702964783,3.38664650917053,4.02567625045776,4.1391134262085,4.18381452560425,4.14021587371826,4.33785676956177,4.54191255569458,4.80511999130249,5.09776401519775,5.3821964263916,5.45754671096802,5.56669759750366,5.76153230667114,5.76153230667114
"207","Mauritius",2.18799495697021,2.18799495697021,2.18799495697021,2.18799495697021,2.31670045852661,2.44405126571655,2.45343136787415,2.56870317459106,2.74734306335449,3.01499009132385,3.28305387496948,3.50601768493652,3.66256642341614,3.92578530311584,4.0999116897583,4.36692667007446,4.58885669708252,4.77865886688232,4.98355531692505,5.26202821731567,5.56130504608154,5.8989109992981,6.05291891098022,6.59929227828979,6.76912975311279,6.91218280792236,7.16495132446289,7.57663297653198,7.67068815231323,8.3256311416626,8.80244159698486,9.27662563323975,9.584153175354,10.0036706924438,10.4115743637085,10.7755756378174,11.1376791000366,11.5547370910645,11.9555320739746,12.4098424911499,12.8814172744751,12.8814172744751
"208","Mozambique",2.25642704963684,2.25642704963684,2.25642704963684,2.25642704963684,2.36924862861633,2.20577049255371,1.85946464538574,1.73859941959381,1.75598537921906,1.71559774875641,1.9677906036377,2.12914943695068,2.26754426956177,2.29021954536438,2.40244007110596,2.27676057815552,2.47636747360229,2.62888360023499,2.68769979476929,3.40922141075134,3.77885031700134,4.22699880599976,4.55767631530762,4.63417673110962,5.22368907928467,5.68306303024292,6.05249643325806,6.5252685546875,7.09431552886963,7.79317998886108,8.37190628051758,8.94757652282715,9.51592350006104,10.1522750854492,10.8748741149902,11.6576681137085,12.4902219772339,13.4200029373169,14.3049163818359,14.8432025909424,15.393988609314,15.393988609314
"209","Namibia",4.41289949417114,4.41289949417114,4.41289949417114,4.41289949417114,4.45576858520508,4.43803071975708,4.35710525512695,4.34678363800049,4.3669605255127,4.57514524459839,4.7377347946167,4.7762598991394,4.86503505706787,4.96464490890503,5.3700385093689,5.75610876083374,5.66518878936768,5.76318979263306,5.98789739608765,6.17899084091187,6.43975067138672,6.65172004699707,6.87583541870117,7.1159520149231,7.19977426528931,7.54454755783081,7.86442089080811,8.82934951782227,9.05266666412354,9.69297790527344,10.3343715667725,10.6082124710083,10.6396102905273,11.2821626663208,11.8565759658813,12.4567184448242,13.1561288833618,13.9917640686035,14.8462028503418,14.9501419067383,14.8349752426147,14.8349752426147
"210","Congo",4.13628101348877,4.13628101348877,4.13628101348877,4.13628101348877,4.86508274078369,6.01313018798828,6.36513662338257,6.80917692184448,6.72844266891479,6.26676893234253,6.27863693237305,6.38953399658203,6.55565452575684,6.62121105194092,6.77981328964233,6.95689821243286,6.88874244689941,6.51033878326416,6.76979684829712,7.06025409698486,7.01614046096802,7.2783727645874,7.09043073654175,7.62760019302368,7.91764736175537,8.28042411804199,8.34776592254639,8.6379861831665,9.30792808532715,9.88837051391602,9.73191452026367,10.2741994857788,11.0415735244751,12.007887840271,12.4186372756958,12.8905420303345,13.3340673446655,14.2381067276001,14.6149158477783,14.2056951522827,13.5537843704224,13.5537843704224
"211","Rwanda",2.13086032867432,2.13086032867432,2.13086032867432,2.13086032867432,2.24669814109802,2.28738260269165,2.42417597770691,2.32137227058411,2.42357635498047,2.55619764328003,2.55558323860168,2.67055439949036,2.66957879066467,2.60552787780762,2.54001498222351,2.6891827583313,2.47112512588501,1.22943258285522,1.66248905658722,1.87438476085663,2.13398241996765,2.32302498817444,2.42343473434448,2.62629842758179,2.84912896156311,3.22498798370361,3.29601407051086,3.54149079322815,3.87360882759094,4.23102998733521,4.55399656295776,5.06227922439575,5.37858390808105,5.77308368682861,6.23591804504395,6.77505874633789,7.09070014953613,7.63133573532104,8.30808067321777,8.80501365661621,9.34217166900635,9.34217166900635
"212","Sao Tome Principe",0.118810825049877,0.118810825049877,0.118810825049877,0.118810825049877,0.106556795537472,0.109852366149426,0.105596721172333,0.0992287546396255,0.108456909656525,0.102131575345993,0.099139004945755,0.10112053155899,0.104290977120399,0.102045960724354,0.103271536529064,0.103994436562061,0.105138376355171,0.107451416552067,0.109600439667702,0.111244447529316,0.112352795898914,0.115161597728729,0.118040643632412,0.118569903075695,0.122203461825848,0.1251080930233,0.133332028985023,0.138441622257233,0.148262351751328,0.161777421832085,0.167041018605232,0.180715292692184,0.185099944472313,0.197449803352356,0.206134036183357,0.212610721588135,0.222847491502762,0.237443849444389,0.246514171361923,0.256816536188126,0.26676806807518,0.26676806807518
"213","Seychelles",0.387192666530609,0.387192666530609,0.387192666530609,0.387192666530609,0.355384081602097,0.351412057876587,0.345405548810959,0.36098724603653,0.401149749755859,0.400440514087677,0.418076366186142,0.440638899803162,0.489985257387161,0.524262368679047,0.538734257221222,0.57731556892395,0.613089799880981,0.608193039894104,0.603171586990356,0.632832705974579,0.708529353141785,0.768069863319397,0.782448172569275,0.794297099113464,0.776257336139679,0.785672008991241,0.73941844701767,0.718341648578644,0.783033788204193,0.856686949729919,0.945966064929962,0.925657153129578,0.91542637348175,0.969939708709717,1.04644155502319,1.05963540077209,1.12340497970581,1.17401194572449,1.23197746276855,1.28745377063751,1.34152674674988,1.34152674674988
"214","Sudan",15.5054292678833,15.5054292678833,15.5054292678833,15.5054292678833,16.6586570739746,17.6512889862061,18.0153484344482,17.1129760742188,16.0381031036377,16.9063758850098,19.3106117248535,19.246675491333,20.9656715393066,19.8188381195068,21.3074111938477,22.708984375,23.7465000152588,23.9854431152344,25.4238739013672,26.9287433624268,29.7742347717285,31.0570583343506,32.0210990905762,34.0531158447266,36.2666931152344,38.5976524353027,41.5830230712891,43.1978187561035,46.4332237243652,51.1064071655273,56.9948387145996,61.4415550231934,63.4333953857422,65.6341094970703,64.3426055908203,64.6781921386719,67.5206146240234,69.3297729492188,72.7311248779297,76.1494827270508,79.4110260009766,79.4110260009766
"215","Swaziland",0.966856837272644,0.966856837272644,0.966856837272644,0.966856837272644,1.10841858386993,1.1214154958725,1.13489890098572,1.20482861995697,1.25052070617676,1.40389060974121,1.60895121097565,1.71465635299683,1.9360374212265,2.34295392036438,2.3841986656189,2.46111798286438,2.53756308555603,2.59848189353943,2.7238757610321,2.82852864265442,2.91629219055176,2.99223375320435,3.08053064346313,3.13475346565247,3.16781759262085,3.30657124519348,3.43487334251404,3.55935001373291,3.77286744117737,3.99894380569458,4.17631196975708,4.21062755584717,4.27652597427368,4.43876647949219,4.5385160446167,4.75265026092529,5.05780839920044,5.15547561645508,5.17564010620117,5.24647903442383,5.35144138336182,5.35144138336182
"216","Tanzania",9.37049388885498,9.37049388885498,9.37049388885498,9.37049388885498,9.32327938079834,9.37849617004395,9.15562725067139,9.46532249450684,9.89985656738281,10.0871143341064,10.5844678878784,11.0142002105713,11.4288234710693,12.2339925765991,12.4874792098999,12.5604467391968,12.7119007110596,12.9111795425415,13.3720979690552,13.9797744750977,14.4726009368896,15.0093183517456,15.7358274459839,16.5122089385986,17.5025844573975,18.7563915252686,20.0479984283447,21.6174163818359,23.3842792510986,24.47412109375,26.5457038879395,28.0233936309814,29.5317115783691,31.4095973968506,33.8923721313477,35.6347808837891,38.222957611084,40.8852386474609,43.7305717468262,46.777774810791,50.1009407043457,50.1009407043457
"217","Uganda",3.36286520957947,3.36286520957947,3.36286520957947,3.36286520957947,3.49265074729919,3.76483392715454,3.98110723495483,3.96738529205322,3.83620858192444,3.85117316246033,4.00375270843506,4.33474588394165,4.61051988601685,4.90901184082031,5.18166303634644,5.3587908744812,5.80497932434082,6.17670965194702,6.88846683502197,7.51339626312256,7.89657974243164,8.28392791748047,8.95111179351807,9.232346534729,9.7109203338623,10.5589447021484,11.24245262146,12.0077524185181,12.7681503295898,14.1451635360718,15.3351144790649,16.6706104278564,17.80446434021,18.8082084655762,20.574613571167,21.3641548156738,22.1304664611816,23.2605152130127,24.4672374725342,25.606575012207,26.6218185424805,26.6218185424805
"218","Zambia",7.56262016296387,7.56262016296387,7.56262016296387,7.56262016296387,8.02907943725586,7.80323886871338,7.64977359771729,7.6240062713623,7.74715757369995,7.80323886871338,8.0120267868042,8.51524257659912,8.4280891418457,8.38754367828369,8.38451385498047,8.23938369750977,8.79943752288818,8.04044723510742,8.27343273162842,8.78791999816895,9.12309169769287,9.08789920806885,9.5105037689209,9.88115882873535,10.4065275192261,10.8754472732544,11.6307439804077,12.4486637115479,13.3493995666504,14.4044952392578,15.6076211929321,16.8209419250488,18.3718910217285,20.2638664245605,21.3914737701416,23.016716003418,24.1812191009521,25.3167266845703,26.055944442749,27.0349140167236,28.1370506286621,28.1370506286621
"219","World",27847.6960325614,27847.6960325614,27847.6960325614,27847.6960325614,28364.3759001866,28558.4671881869,29303.3206619173,30613.5472334325,31711.8982915729,32771.2188916951,33935.9495765567,35483.6000983268,36774.0120502561,37767.2129862234,38246.9089201167,38899.412362732,39624.6594473273,40818.639515467,42051.6596354395,43476.9540574327,45081.535835214,46223.0811643898,47730.8271541521,49826.6794100925,50778.01412981,51886.0706139505,53401.4709279984,55762.6038010716,57891.6219859719,60367.7274242193,62907.9641400129,64039.2584881783,62919.3010226041,65620.4494386911,67683.4705830067,69362.1707412899,71165.6706097722,73199.1304600686,75257.1508594453,77076.2531554997,79468.2489180863,79468.2489180863
"220","Developed Countries",20793.5573627949,20793.5573627949,20793.5573627949,20793.5573627949,21160.0971384048,21213.7459347248,21844.9329483509,22844.4249997139,23691.6513679028,24419.1170864105,25236.9391829967,26399.9903256893,27379.4977350235,28109.5482010841,28373.7235794067,28856.4355044365,29126.6401982307,30001.4153380394,30815.6355619431,31683.961889267,32705.4900565147,33646.6402645111,34721.1159491539,36048.1876177788,36579.3799424171,37108.9167194366,37821.9487071037,38966.221113205,39971.7092838287,41084.6873493195,42073.9909029007,42118.5987291336,40588.2401971817,41629.6847524643,42250.7160301208,42698.8666191101,43214.3830718994,44055.7435350418,45079.9433240891,45820.2337055206,46859.5264616013,46859.5264616013
"221","Developed CountrieslessUSA",14264.3840229511,14264.3840229511,14264.3840229511,14264.3840229511,14461.5263376236,14643.1775753498,14969.9856827259,15470.4191403389,16005.0805671215,16462.6234340668,17005.0124251842,17821.9952085018,18485.787774086,19045.1351151466,19316.0253372192,19476.700152874,19489.3511357307,19975.0071349144,20516.6111478806,20993.998998642,21535.8650565147,21979.9771785736,22507.8473944664,23335.1300005913,23742.2451767921,24042.4938678741,24388.7807383537,25024.50822258,25563.6165103912,26292.3846149445,27018.5963716507,27107.1084947586,25993.3984003067,26665.3126821518,27046.6974754333,27156.7054862976,27411.5276031494,27846.8822069168,28407.2519178391,28899.9055805206,29554.5420866013,29554.5420866013
"222","Developing Countries",5648.04618696123,5648.04618696123,5648.04618696123,5648.04618696123,5732.16236070544,5777.62938863784,5824.62752868235,6073.1928397119,6294.85313127935,6571.20317192376,6867.18141287565,7159.33268411458,7406.35197995603,7731.41116153449,8062.44829971343,8488.10497180372,9093.86820305884,9597.83964736015,10075.3231016546,10667.5253062025,11233.0958277658,11474.740873605,11851.617845051,12514.2631026432,12860.883213453,13369.9544385374,14066.9504175633,15162.8704438806,16176.807869494,17389.7669242173,18773.3708277494,19751.4420213699,20301.5191908628,21859.5990697145,23181.8871427029,24331.5337655246,25559.9574421048,26729.7997873276,27823.6939679086,28894.0670883954,30194.9082041085,30194.9082041085
"223","LowIncomeDeveloping Countries",104.215514808893,104.215514808893,104.215514808893,104.215514808893,106.263423442841,106.554558604956,107.508271157742,110.738478928804,111.066005319357,115.156657338142,117.314553767443,119.482946127653,119.000027924776,118.481770932674,118.499359726906,115.120258510113,114.043958306313,113.861145973206,120.037281304598,126.362955451012,130.905353486538,134.565415024757,139.386390686035,142.264581680298,148.49299877882,154.95047712326,162.513666987419,172.891673088074,184.592920660973,194.598105192184,207.978699982166,220.497336626053,231.958434522152,246.637115001678,261.585525274277,278.043973207474,293.994020700455,312.734174489975,328.88592094183,343.346865296364,362.793753147125,362.793753147125
"224","Emerging Markets",4240.1739025116,4240.1739025116,4240.1739025116,4240.1739025116,4351.31913757324,4500.92078590393,4629.42165184021,4891.71976470947,5123.69605827332,5381.17736434937,5640.59572029114,5946.13173484802,6196.98616218567,6254.20011520386,6363.72443962097,6434.1586151123,6840.48204040527,7151.78755950928,7487.68093109131,7890.5239982605,8304.27021408081,8394.30551147461,8822.75110244751,9390.67673492432,9760.44976425171,10259.7344474792,10837.648235321,11608.2906570435,12395.563835144,13382.7358551025,14564.2208251953,15389.7697753906,15815.9216690063,17114.6631546021,18209.0241241455,19145.2848129272,20109.1707687378,21074.5412368774,21916.462677002,22814.8508300781,23940.8276062012,23940.8276062012
"225","BRII Cs",2823.25816345215,2823.25816345215,2823.25816345215,2823.25816345215,2881.19326782227,3015.2769317627,3108.36605834961,3299.12818908691,3485.24800109863,3694.50242614746,3862.15339660645,4064.94085693359,4216.43243408203,4211.00256347656,4261.1081237793,4236.54089355469,4383.36630249023,4535.72903442383,4777.55758666992,5002.55679321289,5260.73132324219,5335.8151550293,5607.58670043945,5980.82214355469,6292.2333984375,6661.65411376953,7113.72906494141,7682.65661621094,8304.46655273438,9067.23846435547,10026.8120727539,10739.3641357422,11235.2344360352,12240.1940917969,13146.7650756836,13919.2411499023,14744.3432006836,15527.1548461914,16186.7813720703,16911.7413330078,17830.5794677734,17830.5794677734
"226","FormerCentrallyPlanned Economies",2867.26240873337,2867.26240873337,2867.26240873337,2867.26240873337,2910.49564278126,3016.60563421249,3142.32431209087,3271.57400274277,3336.68888497353,3441.98761856556,3535.05854034424,3674.89978468418,3742.45036876202,3624.10006129742,3337.42750883102,3006.63276338577,2856.16176986694,2721.75122880936,2740.94087076187,2774.29423618317,2842.66909265518,2848.15638232231,2941.63712382317,3120.25098562241,3250.22220754623,3385.2343184948,3577.08022379875,3809.89452290535,4025.83607673645,4323.82987380028,4644.14925384521,4849.62168931961,4615.25944185257,4755.61638498306,4952.47125291824,5045.96095514297,5135.87875699997,5240.43340826035,5298.69462251663,5399.1868481636,5588.68228292465,5588.68228292465
